Ant-Man, Reformed Rogue	UG	kbrU	2
Cao Ren, Wei Commander	B		1
Gandalf, Spark Starter	R	WU	1
The Falcon, Sam Wilson	W	cU	1
Galion, Elvenking's Butler	G	kNU	2
General Thunderbolt Ross	W	kU	1
Hisoka, Minamo Sensei	U	nW	1
Fixer, Techno Terror	B	rU	1
Anthousa, Setessan Hero	G	d	2
MACH-1, Swooping Scoundrel	B	glRU	1
The Immortal Weapons	R	gsU	2
Lady Sun	U		1
Ma Chao, Western Warrior	R	k	1
Doctor Jane Foster	W	gU	2
Gallowbraid	B	bS	1
Zhuge Jin, Wu Strategist	U		1
Marvel Boy, Noh-Varr	WR	cU	1
Rashida Scalebane	W	ln	1
Linessa, Zephyr Mage	U	nW	2
Rick Jones, Destined Sidekick	G	geU	1
Morinfen	B	S	1
Doctor Spectrum	W	tcnyU	3
Ramses Overdark	UB	vn	1
Tetsuo Umezawa	UBR	en	1
Latulla, Keldon Overseer	R	p	1
Sir Shandlar of Eberyn	WG	K	1
Shuri, Vibranium Technologist	WU	trU	3
Gandalf, Wandering Wizard	U	rWU	1
Jerrard of the Closed Fist	RG	bK	1
Victor Timely, Wily Tycoon	U	gU	2
Wasp, Shrinking Savior	U	krU	2
Irini Sengir	B	enS	1
Torsten Von Ursus	WG		1
Ragnar	WUG		1
Niambi, Faithful Healer	WU		2
Ms. Marvel, Elastic Ally	WG	krU	2
Garza Zol, Plague Queen	UBR	cxkrS	2
Hikari, Twilight Guardian	W	fS	2
Lu Su, Wu Advisor	U	r	1
Wolfsbane, Highland Hero	G	bSU	1
Jacques le Vert	WRG	t	1
Lady Evangela	WUB		1
The Prismatic Piper	C		1
Halfdane	WUB		2
Tusk and Whiskers	WG	cC	2
Titania, Rugged Rumbler	BG	U	1
Winter Soldier, Bucky Barnes	W	U	1
Sima Yi, Wei Field Marshal	B		1
Tor Wauki	BR		1
Purraj of Urborg	B	cC	2
Gollum, Silent Slinker	B	clSU	1
Ramirez DePietro	UB	P	1
Spider-Man, Hometown Hero	R	U	1
Lady Orca	BR	bS	1
Sivitri Scarzam	UB	b	1
Eron the Relentless	R		1
The Wasp, Janet Van Dyne	W	U	1
Lady Caleria	WG	N	1
Tobias Andrion	WU		1
War Machine, James Rhodes	WU	kRU	1
The Lady of the Mountain	RG	D	1
Sunastian Falconer	RG		1
Whirlwind, Killer Cyclone	R	knU	2
Donald Blake, Guise of Thor	W	cU	1
Scarlet Witch, Wanda Maximoff	R	WU	1
Doorman	G	U	1
Marhault Elsdragon	RG	N	1
Kasimir the Lone Wolf	WU		1
Telim'Tor	R	kK	1
Happy Hogan, Dauntless Driver	R	U	1
Grandmother Sengir	B	W	1
Meng Huo, Barbarian King	G	t	1
Huang Zhong, Shu General	W		1
Boris Devilboon	BR	tSW	1
Axelrod Gunnarson	BR	lxbD	2
Nighthawk, Dark Defender	W	yU	1
Riven Turnbull	UB		1
Zhou Yu, Chief Commander	U	nb	1
Happy Hogan, Bodyguard	U	U	2
Autumn Willow	G		2
Mockingbird, Bobbi Morse	W	cU	1
Hivis of the Scale	R	oC	2
Quicksilver, Pietro Maximoff	R	U	1
Princess Lucrezia	UB	W	1
Zuo Ci, the Mocking Sage	G		1
Titanium Man	B	kpRU	2
Ant-Man, Scott Lang	W	cU	1
Livonya Silone	RG		1
Living Lightning, Charged Up	R	U	2
Kei Takahashi	WG		1
Pang Tong, "Young Phoenix"	W		1
Ishi-Ishi, Akki Crackshot	R		1
Zhang Liao, Hero of Hefei	B		1
Xun Yu, Wei Advisor	B		1
Hazduhr the Abbot	W		1
Tarox Bladewing	R	D	1
Black Widow, Natasha Romanoff	R	U	1
The Howling Commandos	W	tyU	1
The Whizzer, Classic Speedster	R	U	1
The Fabulous Frog-Man	G	U	1
Roxi, Publicist to the Stars	UR	g	2
Rashka the Slayer	W		1
Atlas, Sizable Stooge	BG	lkbU	1
Bartel Runeaxe	BRG	ebD	1
Hunding Gjornersen	WU		1
Patriot, Young Avenger	WR	tsvU	1
Veldrane of Sengir	B		1
Lord Magnus	WG	N	2
Hawkeye, Clint Barton	W	U	1
Tuknir Deathlock	RG	W	1
Count Nefaria	B	bU	1
Stature, Young Avenger	RG	sU	1
Gosta Dirk	WU		1
Daughter of Autumn	WG		1
Ur-Drago	UB		1
White Tiger, Amulet Keeper	G	gdrU	1
Pavel Maliki	BR		1
Brisela, Voice of Nightmares	W	nbDK	1
Hanweir, the Writhing Township	R	tkbD	1
Mishra, Lost to Phyrexia	BR	akbnpR	3
Ragnarok, Divine Deliverance	BG	gbnU	2
Titania, Gaea Incarnate	G	cgbd	3
